lead_id,created_at,source,city,area,property_type,budget_pkr_lac,bedrooms,first_response_minutes,calls_made,total_call_seconds,whatsapp_replies,site_visits,agent_experience_years,is_overseas,referred_by_existing_client,has_financing_approved,token_amount_received_pkr,crm_record_hash,converted
MGC-106431,2024-01-28 16:58:19,Facebook Ads,Multan,Park View City,Plot,117.0,,63.0,3,274.0,2,1,0.4,0,0,1,916000.0,4451898289,0
MGC-108769,2025-06-11 20:15:32,Facebook Ads,Islamabad,,Apartment,106.0,4.0,33.0,3,113.0,1,0,4.5,0,1,1,593000.0,6416404761,0
MGC-106141,2024-03-28 05:49:04,Referral,Faisalabad,Chakri Road,Villa,400.0,3.0,260.0,2,93.0,0,0,8.3,0,0,1,0.0,9803206484,0
MGC-108793,2025-09-15 17:05:17,Billboard,Islamabad,DHA,Apartment,82.0,4.0,58.0,1,79.0,1,0,3.0,1,0,1,0.0,9951916190,0
MGC-108839,2025-08-26 21:34:25,Google Search,Islamabad,Chakri Road,Commercial Shop,116.0,,15.0,5,141.0,5,0,6.2,0,1,1,715000.0,3104759583,1
MGC-100309,2025-02-06 04:57:28,Facebook Ads,Peshawar,,Plot,58.0,,9.0,1,11.0,1,2,4.4,0,0,0,0.0,4666861186,0
MGC-105490,2024-06-13 01:56:47,Facebook Ads,Islamabad,Chakri Road,Apartment,101.0,3.0,321.0,2,211.0,2,0,2.0,0,0,0,0.0,9363607865,0
MGC-102423,2024-02-08 04:21:30,Instagram,Lahore,DHA,Apartment,92.0,5.0,39.0,2,66.0,2,0,2.0,1,0,1,0.0,2057832349,0
MGC-102710,2024-06-15 03:33:21,Facebook Ads,Islamabad,Bahria Town,Apartment,98.0,1.0,10.0,1,39.0,2,1,4.3,1,1,0,0.0,8595838410,0
MGC-102822,2024-10-22 10:06:43,Billboard,Faisalabad,Chakri Road,Apartment,222.0,4.0,5.0,4,170.0,3,1,0.8,1,0,0,0.0,1465405239,0
MGC-105123,2024-06-18 00:43:02,Facebook Ads,Islamabad,Bani Gala,Penthouse,227.0,5.0,73.0,0,0.0,3,0,,1,0,0,0.0,6940629416,0
MGC-101347,2025-07-20 16:33:35,Facebook Ads,Islamabad,Bani Gala,Plot,65.0,,17.0,3,198.0,1,0,2.3,0,0,0,0.0,3048190133,0
MGC-104270,2024-06-22 09:55:33,Facebook Ads,Islamabad,Bani Gala,Plot,21.0,,49.0,2,103.0,1,0,5.3,0,0,1,157000.0,5116726165,1
MGC-106698,2025-01-18 16:57:18,Facebook Ads,Islamabad,B-17,Apartment,56.0,1.0,26.0,2,172.0,1,1,3.9,0,0,0,0.0,8154112552,0
MGC-104629,2025-08-21 15:38:48,Property Portal,LAHORE,Top City,Apartment,106.0,4.0,14.0,3,77.0,2,0,3.1,0,0,0,0.0,2238848855,0
MGC-102249,2025-07-22 13:32:02,Facebook Ads,Faisalabad,Park View City,Plot,105.0,,205.0,2,19.0,0,1,4.1,0,0,0,898000.0,3046924160,1
MGC-106717,2024-07-31 16:33:36,Instagram,Islamabad,Chakri Road,Apartment,85.0,4.0,31.0,1,131.0,5,0,3.0,0,0,0,0.0,6859995595,0
MGC-101585,2025-08-10 02:50:06,Instagram,Lahore,Blue World City,Apartment,71.0,1.0,4.0,1,33.0,2,0,11.2,1,0,0,0.0,4807316411,0
MGC-106929,2025-05-04 08:10:32,Expo Stall,Lahore,Bahria Town,Apartment,,5.0,60.0,1,40.0,1,0,0.5,0,0,0,0.0,2055370578,0
MGC-105581,2024-02-13 03:23:57,Google Search,Islamabad,DHA,Plot,84.0,,85.0,1,19.0,1,0,0.7,1,0,0,0.0,3232575994,0
MGC-102271,2024-01-09 11:31:53,Facebook Ads,Multan,Blue World City,Plot,56.0,,76.0,1,87.0,3,0,3.4,0,0,0,0.0,7511743211,0
MGC-100932,2024-08-28 05:07:40,Facebook Ads,Islamabad,B-17,Apartment,81.0,3.0,11.0,1,35.0,1,1,1.9,0,0,1,0.0,1237731898,0
MGC-103499,2024-09-09 23:25:34,Property Portal,Rawalpindi,Chakri Road,Plot,104.0,,21.0,4,255.0,1,1,0.8,0,0,0,0.0,3469947909,0
MGC-103876,2024-07-25 18:09:02,Instagram,Peshawar,Blue World City,Plot,111.0,,8.0,3,573.0,2,1,2.7,1,0,0,0.0,1551360095,0
MGC-104876,2025-07-12 13:26:15,Facebook Ads,Karachi,Top City,Commercial Shop,152.0,,9.0,0,0.0,3,0,1.3,0,0,0,0.0,8942760834,0
MGC-105278,2025-06-26 06:31:12,Property Portal,Islamabad,Gulberg Greens,Plot,91.0,,58.0,6,261.0,2,0,5.4,0,0,0,586000.0,8197787854,1
MGC-102238,2024-01-22 20:45:30,Walk-in,Islamabad,DHA,Penthouse,412.0,4.0,44.0,3,79.0,0,0,7.3,0,0,1,0.0,9969928606,0
MGC-108300,2024-07-28 07:10:09,Facebook Ads,Islamabad,Chakri Road,Farmhouse,502.0,4.0,79.0,0,0.0,1,0,7.5,0,0,0,0.0,1726596615,0
MGC-105352,2024-12-11 08:05:41,Google Search,Karachi,Bahria Town,Villa,216.0,5.0,9.0,1,15.0,2,1,4.7,0,0,0,0.0,7407984698,0
MGC-101027,2025-04-14 17:41:39,WhatsApp Campaign,Gujranwala,Top City,Farmhouse,170.0,1.0,51.0,5,298.0,2,0,5.0,0,0,0,0.0,5427009739,0
MGC-106710,2024-03-02 17:33:44,Google Search,Karachi,Bahria Town,Commercial Shop,103.0,,99.0,2,45.0,1,0,1.2,0,0,0,0.0,3635985994,0
MGC-102187,2025-08-22 02:47:33,Walk-in,Lahore,DHA,Commercial Shop,107.0,,20.0,2,94.0,3,0,2.7,0,1,0,0.0,8184133132,0
MGC-108268,2024-09-27 14:25:10,Instagram,Islamabad,Blue World City,Villa,272.0,2.0,62.0,1,340.0,0,0,0.6,1,0,0,0.0,5391627515,0
MGC-108922,2025-05-21 19:12:00,Expo Stall,Rawalpindi,Bahria Town,Farmhouse,375.0,1.0,92.0,5,1370.0,2,1,1.6,0,0,1,0.0,9493581851,0
MGC-106363,2025-02-06 23:31:28,Google Search,Rawalpindi,Chakri Road,Plot,56.0,,48.0,1,65.0,1,0,2.8,0,0,0,0.0,8985366046,0
MGC-108017,2025-03-19 18:32:26,Property Portal,Multan,DHA,Apartment,39.0,1.0,44.0,2,72.0,1,0,1.5,0,0,0,0.0,6144526701,0
MGC-107207,2025-06-22 04:38:16,Facebook Ads,Islamabad,Park View City,Apartment,,3.0,8.0,3,171.0,2,1,3.4,0,0,0,0.0,6982793533,0
MGC-108976,2024-07-22 04:24:00,Instagram,Faisalabad,GT Road Corridor,Commercial Shop,117.0,,72.0,4,158.0,4,0,5.3,0,0,0,0.0,4730488628,0
MGC-100419,2024-02-02 22:57:01,Referral,Rawalpindi,Bani Gala,Villa,255.0,2.0,36.0,3,459.0,1,0,1.7,0,1,0,0.0,4089389393,0
MGC-103744,2024-11-07 01:58:06,Billboard,Rawalpindi,DHA,Penthouse,502.0,5.0,16.0,4,293.0,1,0,7.1,0,1,0,0.0,5121833892,0
MGC-101781,2024-04-09 03:14:02,Instagram,Multan,Gulberg Greens,Plot,99.0,,26.0,5,408.0,0,0,6.6,0,0,0,0.0,2833397051,0
MGC-100501,2024-08-25 08:08:28,Instagram,Multan,GT Road Corridor,Plot,105.0,,5.0,1,270.0,1,0,,0,0,0,0.0,1875361926,0
MGC-105692,2024-10-18 21:00:46,Facebook Ads,Faisalabad,Park View City,Plot,60.0,,12.0,1,36.0,3,0,11.8,0,0,0,0.0,2045765643,0
MGC-101658,2024-10-04 15:26:23,Facebook Ads,Multan,Top City,Penthouse,386.0,1.0,8.0,2,124.0,1,0,8.4,0,0,1,0.0,4810865354,0
MGC-104299,2025-08-16 21:42:53,Instagram,Rawalpindi,GT Road Corridor,Plot,132.0,,15.0,6,762.0,1,0,3.5,0,0,1,0.0,3868431672,0
MGC-101693,2025-01-12 12:35:47,Facebook Ads,Rawalpindi,Park View City,Villa,199.0,2.0,110.0,5,750.0,3,0,7.9,0,1,0,2214000.0,5315693985,1
MGC-103550,2024-09-17 10:24:15,Walk-in,Karachi,GT Road Corridor,Apartment,127.0,4.0,15.0,4,138.0,0,0,5.6,0,0,0,0.0,8009193036,0
MGC-103526,2025-09-20 16:45:07,Referral,Multan,Bani Gala,Apartment,98.0,3.0,74.0,2,88.0,0,0,5.6,0,0,0,0.0,7567098727,0
MGC-107913,2024-02-21 07:26:44,Facebook Ads,Lahore,B-17,Plot,49.0,,190.0,2,89.0,1,1,3.7,0,0,0,0.0,6900406593,0
MGC-101464,2024-11-14 07:45:20,Instagram,Rawalpindi,Bahria Town,Penthouse,541.0,2.0,5.0,4,760.0,3,0,6.0,0,0,0,0.0,9187708192,0
MGC-105079,2024-06-05 13:27:39,Referral,Islamabad,B-17,Apartment,199.0,4.0,7.0,2,173.0,2,0,1.5,1,0,0,0.0,5151672934,0
MGC-108234,2024-04-17 01:58:11,Google Search,Lahore,Chakri Road,Apartment,114.0,5.0,17.0,1,181.0,4,1,1.3,1,0,0,0.0,4840649837,0
MGC-102462,2025-06-11 22:00:36,Facebook Ads,Rawalpindi,Chakri Road,Commercial Shop,157.0,,25.0,0,0.0,0,0,1.5,1,0,0,0.0,1053376352,0
MGC-103076,2025-02-18 12:26:20,Expo Stall,Multan,Bani Gala,Apartment,,2.0,46.0,4,411.0,8,0,3.7,0,0,1,0.0,6647735975,0
MGC-101648,2024-10-26 10:44:46,Instagram,Faisalabad,B-17,Apartment,129.0,3.0,17.0,4,132.0,2,0,3.3,0,1,1,820000.0,7646482176,1
MGC-104257,2025-04-03 18:10:06,Facebook Ads,Karachi,Bani Gala,Penthouse,393.0,2.0,4.0,4,1140.0,0,1,1.8,1,0,0,0.0,9263955778,0
MGC-108886,2025-09-01 14:55:04,Facebook Ads,Multan,DHA,Plot,44.0,,43.0,1,55.0,3,0,5.4,0,0,0,0.0,5332936015,0
MGC-106143,2025-08-05 19:08:34,Expo Stall,Rawalpindi,Blue World City,Plot,55.0,,31.0,3,387.0,5,0,2.7,0,0,0,0.0,8076377187,0
MGC-104447,2025-07-30 16:36:31,Google Search,Faisalabad,GT Road Corridor,Penthouse,345.0,3.0,136.0,4,302.0,0,0,6.0,0,0,0,0.0,3848517349,0
MGC-101057,2024-07-04 19:33:06,Property Portal,Rawalpindi,Chakri Road,Penthouse,364.0,5.0,13.0,2,136.0,2,2,2.5,0,0,0,0.0,4979361827,0
MGC-102973,2025-09-06 14:14:11,Instagram,Rawalpindi,Park View City,Apartment,49.0,2.0,19.0,5,718.0,2,1,3.5,0,0,1,0.0,4455675945,0
MGC-103348,2024-06-16 09:47:52,Property Portal,Lahore,Top City,Apartment,100.0,3.0,6.0,3,197.0,2,0,4.7,1,0,1,0.0,7488715918,0
MGC-100821,2025-03-25 16:06:44,Google Search,Peshawar,GT Road Corridor,Plot,85.0,,53.0,1,152.0,1,3,3.2,0,0,0,523000.0,6624376872,1
MGC-106696,2025-08-03 21:07:47,WhatsApp Campaign,Multan,Gulberg Greens,Farmhouse,704.0,1.0,85.0,4,255.0,0,0,1.2,0,0,1,0.0,4781521545,0
MGC-108282,2025-03-26 20:32:08,Google Search,Gujranwala,,Apartment,83.0,5.0,27.0,0,0.0,2,1,4.7,0,0,0,0.0,5681454692,0
MGC-101735,2024-12-18 11:54:09,Instagram,Peshawar,GT Road Corridor,Plot,80.0,,9.0,2,35.0,2,0,2.1,0,0,0,0.0,6079656652,0
MGC-104595,2024-08-31 09:13:03,Google Search,Islamabad,,Villa,147.0,3.0,10.0,2,115.0,1,0,4.3,1,1,0,0.0,1392626220,0
MGC-106192,2025-05-03 02:07:29,Property Portal,Islamabad,Bahria Town,Villa,202.0,4.0,70.0,3,107.0,2,0,2.8,1,0,1,0.0,2872627002,0
MGC-106484,2024-12-13 03:52:58,Facebook Ads,Lahore,Gulberg Greens,Apartment,111.0,4.0,20.0,0,0.0,3,1,12.7,0,0,0,0.0,2089556665,0
MGC-107368,2025-03-13 02:48:30,WhatsApp Campaign,Islamabad,Gulberg Greens,Plot,69.0,,9.0,2,43.0,0,0,5.9,1,0,0,0.0,4206336460,0
MGC-103492,2024-07-20 01:38:22,Google Search,Peshawar,GT Road Corridor,Apartment,72.0,3.0,12.0,3,253.0,2,0,5.7,1,0,1,0.0,4387055206,0
MGC-102444,2025-03-11 10:08:16,WhatsApp Campaign,Lahore,Bahria Town,Villa,88.0,2.0,361.0,4,103.0,1,1,2.1,0,0,0,0.0,9996258114,0
MGC-104261,2024-10-11 12:57:43,WhatsApp Campaign,LAHORE,Park View City,Commercial Shop,72.0,,10.0,3,161.0,1,1,2.7,0,0,1,0.0,5184331183,0
MGC-106743,2025-02-06 21:05:25,Facebook Ads,Karachi,GT Road Corridor,Apartment,43.0,4.0,31.0,1,23.0,5,0,6.6,0,0,0,0.0,9399314897,0
MGC-100444,2025-01-09 03:11:04,Facebook Ads,Rawalpindi,DHA,Villa,376.0,1.0,307.0,1,94.0,1,1,2.1,0,0,0,0.0,4949972226,0
MGC-105825,2024-04-01 12:35:25,Referral,Rawalpindi,DHA,Apartment,95.0,3.0,33.0,2,54.0,1,0,2.3,0,0,1,0.0,6535214054,0
MGC-100551,2025-03-30 10:01:23,Instagram,PESHAWAR,Gulberg Greens,Commercial Shop,115.0,,101.0,5,226.0,2,1,9.4,1,0,0,0.0,2650570719,0
MGC-101722,2025-07-18 23:19:27,Facebook Ads,Multan,Gulberg Greens,Apartment,138.0,4.0,10.0,1,72.0,3,0,,0,1,0,0.0,4187824347,0
MGC-102456,2024-08-28 14:38:10,Instagram,Karachi,Gulberg Greens,Plot,24.0,,23.0,3,267.0,3,1,4.5,0,0,0,0.0,6626584214,0
MGC-100267,2024-06-22 21:07:17,Facebook Ads,Lahore,Top City,Commercial Shop,156.0,,80.0,2,219.0,0,0,,0,0,0,0.0,4936861199,0
MGC-107572,2024-11-12 11:08:34,Google Search,Lahore,Top City,Penthouse,394.0,5.0,129.0,3,85.0,2,0,9.2,0,0,0,0.0,7515368568,0
MGC-108983,2025-05-10 20:44:35,Google Search,Karachi,,Farmhouse,811.0,5.0,75.0,1,45.0,1,0,3.7,0,0,0,0.0,2120780610,0
MGC-106418,2024-12-18 23:02:47,Property Portal,Islamabad,Gulberg Greens,Plot,77.0,,100.0,3,149.0,3,0,5.5,0,1,1,428000.0,3563586646,1
MGC-100258,2024-09-09 00:05:30,Referral,Islamabad,Bani Gala,Apartment,89.0,3.0,37.0,3,86.0,2,2,3.5,0,0,0,0.0,9332831663,0
MGC-108048,2025-08-19 04:28:00,Facebook Ads,Islamabad,Gulberg Greens,Commercial Shop,168.0,,3.0,0,0.0,0,0,6.1,0,0,1,0.0,2831487313,0
MGC-108020-B,2024-09-13 23:56:07,Facebook Ads,Abbottabad,Top City,Commercial Shop,232.0,,219.0,2,49.0,2,0,0.8,0,0,0,0.0,3464967005,0
MGC-105385,2024-03-19 02:35:27,Property Portal,Islamabad,Park View City,Plot,129.0,,4.0,1,53.0,5,0,1.4,0,0,0,0.0,2621118183,0
MGC-102455,2024-06-30 16:11:05,Walk-in,Lahore,Park View City,Villa,260.0,2.0,5.0,2,149.0,2,1,3.4,0,0,0,0.0,5336222180,0
MGC-103987,2025-03-25 14:34:34,Property Portal,Lahore,GT Road Corridor,Villa,310.0,2.0,320.0,2,154.0,0,1,3.6,0,0,0,0.0,8083104906,0
MGC-106942,2024-01-23 03:08:03,Google Search,Abbottabad,B-17,Commercial Shop,170.0,,90.0,4,745.0,1,1,3.0,0,0,0,0.0,7021674926,0
MGC-108006,2024-05-02 22:13:23,Property Portal,RAWALPINDI,DHA,Villa,244.0,3.0,124.0,3,318.0,2,2,0.9,1,0,1,0.0,9788510070,0
MGC-103305,2024-02-13 21:59:17,Facebook Ads,Rawalpindi,Bani Gala,Penthouse,211.0,3.0,8.0,1,108.0,2,1,14.2,0,0,0,0.0,3362618635,0
MGC-104843,2025-07-13 13:39:12,Google Search,Rawalpindi,DHA,Plot,43.0,,13.0,2,86.0,1,0,3.3,0,0,0,0.0,4735238801,0
MGC-108534,2025-01-04 12:33:39,WhatsApp Campaign,Abbottabad,Blue World City,Plot,70.0,,57.0,6,428.0,1,0,6.8,0,0,0,0.0,4546576710,0
MGC-107669,2025-05-17 07:28:08,Referral,Karachi,Gulberg Greens,Apartment,171.0,1.0,13.0,1,274.0,2,1,1.0,0,0,0,0.0,4562304451,0
MGC-100486,2025-09-27 23:39:43,Facebook Ads,Islamabad,GT Road Corridor,Penthouse,348.0,4.0,64.0,2,154.0,2,1,,0,0,0,0.0,7768922331,0
MGC-107593,2024-05-09 10:29:50,Billboard,Rawalpindi,GT Road Corridor,Commercial Shop,83.0,,224.0,2,183.0,0,0,1.0,0,0,0,0.0,8348477451,0
MGC-104090,2024-06-12 03:35:39,Facebook Ads,LAHORE,B-17,Plot,103.0,,5.0,2,144.0,2,0,2.0,1,0,0,0.0,2444143068,0
MGC-105792,2024-10-08 19:04:07,Facebook Ads,Rawalpindi,Park View City,Apartment,216.0,1.0,8.0,1,41.0,1,0,4.1,1,0,0,0.0,9469811348,0
MGC-107952,2025-08-26 14:44:33,Walk-in,Lahore,,Plot,64.0,,182.0,3,51.0,1,0,3.5,0,0,0,0.0,2797306998,0
MGC-108018,2024-01-28 06:37:00,Instagram,Islamabad,Top City,Commercial Shop,160.0,,7.0,3,316.0,1,0,1.2,0,0,0,0.0,1194571045,0
MGC-101683,2024-09-15 08:18:13,Facebook Ads,Multan,Chakri Road,Apartment,161.0,1.0,60.0,3,198.0,1,0,3.1,0,0,0,0.0,9953467262,0
MGC-103634,2024-06-19 05:41:38,Referral,Rwp,Top City,Apartment,98.0,1.0,102.0,6,744.0,2,1,5.7,0,0,0,0.0,4216089770,0
MGC-107134,2024-06-29 08:48:23,Instagram,Rawalpindi,Park View City,Villa,195.0,4.0,103.0,2,74.0,2,0,2.4,0,0,1,0.0,3186717216,0
MGC-108817,2025-01-17 01:19:05,Walk-in,Gujranwala,Gulberg Greens,Commercial Shop,133.0,,27.0,1,72.0,0,0,1.7,0,1,0,0.0,5880320708,0
MGC-107251,2025-06-27 02:55:28,Billboard,Multan,Top City,Plot,93.0,,11.0,4,471.0,4,0,2.9,0,0,0,0.0,7931833422,0
MGC-105392,2024-08-22 20:04:59,Referral,Rawalpindi,Chakri Road,Commercial Shop,112.0,,21.0,2,107.0,2,0,4.2,0,0,0,0.0,4098725695,0
MGC-101182,2024-09-04 20:42:29,Property Portal,Islamabad,B-17,Commercial Shop,162.0,,9.0,3,35.0,3,0,0.7,0,0,0,0.0,2978948654,0
MGC-101980,2024-09-27 12:48:52,Instagram,Rawalpindi,Park View City,Penthouse,337.0,1.0,27.0,3,288.0,0,0,,0,0,1,0.0,8279504567,0
MGC-108424,2025-01-03 09:04:27,Facebook Ads,Islamabad,Chakri Road,Apartment,78.0,4.0,148.0,5,500.0,2,0,1.0,0,0,1,0.0,7644201490,0
MGC-102751,2025-09-27 07:27:05,Facebook Ads,Islamabad,B-17,Plot,169.0,,191.0,6,365.0,1,0,4.4,0,1,0,0.0,7781849833,0
MGC-101697,2025-03-28 01:38:18,Property Portal,Lahore,Blue World City,Plot,61.0,,5.0,0,0.0,1,1,,0,0,1,609000.0,6798100495,1
MGC-103265,2025-02-24 16:12:02,Facebook Ads,Lahore,Top City,Plot,27.0,,56.0,2,88.0,2,0,3.8,0,1,0,0.0,2593147875,0
MGC-108509,2024-10-30 18:37:59,Facebook Ads,Islamabad,GT Road Corridor,Plot,56.0,,92.0,3,493.0,3,0,0.1,0,1,0,0.0,9316882945,0
MGC-107819,2025-07-22 00:25:45,Referral,Islamabad,Park View City,Apartment,94.0,2.0,43.0,1,22.0,1,1,3.4,0,0,1,871000.0,2227868143,1
MGC-100150,2025-06-25 05:34:20,Referral,Karachi,Gulberg Greens,Commercial Shop,132.0,,45.0,0,0.0,2,1,9.0,0,0,0,0.0,2250994208,0
MGC-108564,2025-01-10 03:06:53,Google Search,Islamabad,Blue World City,Plot,60.0,,81.0,2,29.0,1,1,1.2,0,0,0,0.0,8845045202,0
MGC-104347,2024-11-06 20:34:47,Referral,Islamabad,Bahria Town,Apartment,88.0,4.0,57.0,1,98.0,2,1,3.4,1,0,0,0.0,5365940188,0
MGC-105206,2025-05-03 16:52:22,Referral,Peshawar,Gulberg Greens,Plot,104.0,,88.0,3,192.0,1,2,1.9,0,0,0,0.0,7507173302,0
MGC-108055,2025-04-26 03:30:47,Referral,Lahore,Bani Gala,Commercial Shop,215.0,,49.0,6,195.0,0,0,0.4,0,0,1,0.0,9766911409,0
MGC-101966-B,2025-01-15 07:23:04,Referral,Rawalpindi,DHA,Apartment,97.0,5.0,66.0,3,137.0,1,0,,0,0,0,0.0,7349869923,0
MGC-106410,2025-03-14 12:31:02,Facebook Ads,Rawalpindi,DHA,Commercial Shop,131.0,,45.0,0,0.0,1,1,5.5,1,0,0,0.0,6674504113,0
MGC-103035,2025-07-07 22:42:33,Facebook Ads,Islamabad,Top City,Villa,132.0,1.0,9.0,2,81.0,1,0,6.6,0,0,0,0.0,4292020521,0
MGC-103801,2024-06-06 16:30:20,Facebook Ads,Islamabad,Bani Gala,Commercial Shop,91.0,,6.0,3,155.0,1,0,4.2,0,0,1,0.0,9501078742,0
MGC-100355,2025-06-05 09:09:06,Instagram,Islamabad,DHA,Commercial Shop,152.0,,7.0,0,0.0,1,1,7.0,0,0,0,0.0,6305053168,0
MGC-101570,2024-05-15 14:11:44,Property Portal,Islamabad,Park View City,Apartment,92.0,2.0,6.0,3,174.0,2,0,4.4,0,0,0,0.0,1801015858,0
MGC-108392,2025-08-08 10:11:29,Walk-in,Islamabad,Top City,Apartment,164.0,4.0,26.0,1,60.0,2,0,8.8,0,0,0,0.0,4075326000,0
MGC-100452,2024-10-17 21:18:39,WhatsApp Campaign,ISLAMABAD,DHA,Plot,60.0,,4.0,4,307.0,5,1,1.4,0,0,0,0.0,7477673448,0
MGC-107539,2024-04-18 11:28:47,Walk-in,Peshawar,Bahria Town,Farmhouse,288.0,1.0,6.0,1,406.0,1,1,1.1,0,0,1,0.0,3055322395,0
MGC-106607,2024-09-21 00:46:52,Google Search,Peshawar,Bani Gala,Plot,80.0,,9.0,3,366.0,1,0,3.0,0,0,0,0.0,8100668507,0
MGC-105040,2024-02-29 13:17:37,Property Portal,Islamabad,Park View City,Plot,77.0,,65.0,2,145.0,4,0,2.0,0,0,0,0.0,2962359450,0
MGC-103755,2024-09-19 17:22:14,Google Search,Islamabad,Park View City,Villa,371.0,1.0,41.0,1,40.0,1,0,5.2,0,0,0,0.0,7216846098,0
MGC-106028,2025-04-30 01:06:14,Google Search,Gujranwala,DHA,Apartment,211.0,3.0,12.0,1,16.0,1,0,8.6,0,0,1,0.0,7203269389,0
MGC-105253,2025-07-21 13:59:57,Property Portal,PESHAWAR,B-17,Commercial Shop,139.0,,187.0,2,90.0,1,2,1.5,0,0,1,0.0,2465549142,0
MGC-102060,2025-05-02 15:08:58,Google Search,Peshawar,Bahria Town,Apartment,112.0,5.0,131.0,4,159.0,0,0,0.2,0,0,0,0.0,1763019056,0
MGC-101109,2024-04-21 06:42:06,Google Search,Rawalpindi,B-17,Commercial Shop,170.0,,297.0,1,55.0,0,0,2.0,0,0,0,0.0,5448802523,0
MGC-107252,2024-10-09 08:45:20,Instagram,Rawalpindi,Gulberg Greens,Apartment,102.0,4.0,60.0,2,64.0,1,0,1.5,0,0,0,0.0,5927544290,0
MGC-108740,2024-08-18 05:06:56,Google Search,Islamabad,Bani Gala,Apartment,92.0,4.0,114.0,2,509.0,1,0,5.6,0,0,1,0.0,5173257375,0
MGC-104353,2024-02-26 06:24:33,Facebook Ads,Islamabad,Blue World City,Commercial Shop,264.0,,4.0,1,102.0,1,1,2.4,1,1,0,0.0,2973231548,0
MGC-106870,2024-11-01 01:29:41,Property Portal,Islamabad,DHA,Commercial Shop,307.0,,37.0,2,95.0,0,0,12.3,0,0,0,0.0,3215863128,0
MGC-100368,2025-06-06 07:41:10,Referral,Rawalpindi,Top City,Apartment,75.0,3.0,43.0,1,77.0,1,0,1.5,0,0,0,0.0,3879277058,0
MGC-103248,2025-04-27 01:41:35,Instagram,Islamabad,Gulberg Greens,Penthouse,619.0,2.0,12.0,2,392.0,5,0,2.9,0,0,0,0.0,2552457892,0
MGC-100070,2025-07-18 00:27:34,Billboard,Abbottabad,Top City,Penthouse,403.0,4.0,23.0,2,511.0,2,0,1.4,1,0,0,0.0,6636409731,0
MGC-105542,2025-07-30 12:38:25,Facebook Ads,Lahore,Blue World City,Commercial Shop,77.0,,33.0,4,138.0,1,0,3.8,0,0,0,0.0,8843299595,0
MGC-108913,2025-07-15 16:51:00,Instagram,Lahore,Bani Gala,Plot,84.0,,42.0,1,62.0,1,0,3.8,0,1,0,0.0,8018410579,0
MGC-104052,2025-05-03 10:33:47,Instagram,Peshawar,GT Road Corridor,Apartment,145.0,1.0,141.0,3,223.0,0,0,2.5,0,0,0,0.0,1295746086,0
MGC-106620,2024-11-12 20:26:53,Referral,Rawalpindi,Blue World City,Apartment,232.0,3.0,117.0,2,177.0,1,0,1.2,1,0,0,0.0,4431277707,0
MGC-100635,2024-09-04 23:33:04,Google Search,Islamabad,B-17,Plot,84.0,,1.0,1,70.0,2,0,9.4,0,0,0,0.0,9092283204,0
MGC-104318,2025-04-12 23:35:41,Google Search,Islamabad,DHA,Apartment,71.0,3.0,21.0,2,27.0,1,1,4.6,1,0,1,0.0,5757911655,0
MGC-105988,2025-02-10 14:05:56,Walk-in,Islamabad,Gulberg Greens,Plot,,,132.0,0,0.0,1,0,2.6,0,0,0,0.0,5455507650,0
MGC-106949,2024-06-08 00:52:47,Property Portal,Islamabad,GT Road Corridor,Apartment,93.0,5.0,18.0,1,49.0,1,1,4.1,0,1,0,531000.0,9074968650,1
MGC-104665,2025-08-31 07:53:11,Walk-in,Rawalpindi,Park View City,Commercial Shop,201.0,,10.0,1,22.0,1,0,2.7,0,0,0,0.0,9354633208,0
MGC-108690,2024-10-28 14:56:42,Google Search,Karachi,Gulberg Greens,Plot,70.0,,22.0,2,64.0,2,0,0.8,0,0,0,0.0,4055888004,0
MGC-104680,2025-01-26 02:53:02,Walk-in,Rawalpindi,Blue World City,Apartment,104.0,3.0,23.0,2,83.0,2,1,4.0,1,0,0,0.0,1917245419,0
MGC-101884,2025-08-13 21:37:44,Facebook Ads,Islamabad,Top City,Penthouse,306.0,4.0,101.0,1,74.0,3,1,2.0,1,0,1,0.0,1206501074,0
MGC-103689,2025-06-18 04:41:37,Google Search,Islamabad,,Villa,129.0,1.0,59.0,0,0.0,2,0,1.8,0,0,1,0.0,9291446946,0
MGC-101379,2025-09-11 19:54:01,Walk-in,Karachi,Top City,Villa,318.0,3.0,6.0,0,0.0,1,0,4.9,0,0,0,0.0,4485051329,0
MGC-101951-B,2025-07-04 11:18:43,Referral,ISLAMABAD,Gulberg Greens,Penthouse,426.0,2.0,79.0,2,11.0,3,1,1.5,0,0,0,0.0,8644705706,0
MGC-102930,2025-07-19 18:34:25,Referral,Multan,Bani Gala,Farmhouse,434.0,4.0,3.0,4,134.0,1,0,0.7,1,0,0,0.0,6116728404,0
MGC-105609,2024-04-06 16:46:33,Google Search,Rawalpindi,DHA,Apartment,43.0,3.0,137.0,1,34.0,2,1,6.2,1,0,0,0.0,6763461163,0
MGC-103315,2024-11-27 06:34:53,Property Portal,Rawalpindi,GT Road Corridor,Villa,158.0,4.0,155.0,2,304.0,0,1,2.4,0,0,0,0.0,3646958566,0
MGC-105670,2024-08-21 17:42:45,Referral,Lahore,Park View City,Commercial Shop,94.0,,148.0,3,364.0,1,2,2.1,0,1,0,0.0,8374281147,0
